We gratefully acknowledge the following Authors from the Originating laboratories responsible for obtaining the specimens, as well as the Submitting laboratories where the genome data were generated and shared via GISAID, on which this research is based.
All Submitters of data may be contacted directly via www.gisaid.org
Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/Switzerland/101131/2020	EPI_ISL_451798	2020-03-30	Europe / Switzerland / Zurich	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/101132/2020	EPI_ISL_451799	2020-03-30	Europe / Switzerland / Zurich	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	GH
hCoV-19/Switzerland/110489/2020	EPI_ISL_451900	2020-04-07	Europe / Switzerland / Basel Land	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	GH
hCoV-19/Switzerland/110491/2020	EPI_ISL_451902	2020-04-07	Europe / Switzerland / Bern	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/110498/2020	EPI_ISL_451906	2020-04-07	Europe / Switzerland / Zurich	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	GH
hCoV-19/Switzerland/110500/2020	EPI_ISL_451908	2020-04-07	Europe / Switzerland / Bern	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/110503/2020	EPI_ISL_451909	2020-04-07	Europe / Switzerland / Aargau	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1.1	GR
hCoV-19/Switzerland/110505/2020	EPI_ISL_451911	2020-04-07	Europe / Switzerland / Zurich	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/110507/2020	EPI_ISL_451913	2020-04-07	Europe / Switzerland / Vaud	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/110508/2020	EPI_ISL_451914	2020-04-07	Europe / Switzerland / Vaud	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1	G
hCoV-19/Switzerland/110509/2020	EPI_ISL_451915	2020-04-07	Europe / Switzerland / Basel Land	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1.1	GR
hCoV-19/Switzerland/110510/2020	EPI_ISL_451916	2020-04-07	Europe / Switzerland / Aargau	Human	Original	Oro-pharyngeal swab		Illumina MiSeq	V-pipe			B.1.1	GR
hCoV-19/Netherlands/Flevoland_3/2020	EPI_ISL_455112	2020-03-31	Europe / Netherlands / Flevoland	Human	Original			Nanopore	unknown			B.1	GH
hCoV-19/Netherlands/Flevoland_4/2020	EPI_ISL_455113	2020-04-01	Europe / Netherlands / Flevoland	Human	Original			Nanopore	unknown			B.1	G
hCoV-19/Netherlands/Friesland_11/2020	EPI_ISL_455114	2020-03-31	Europe / Netherlands / Friesland	Human	Original			Nanopore	unknown			B.2	V
hCoV-19/Netherlands/Friesland_12/2020	EPI_ISL_455115	2020-03-31	Europe / Netherlands / Friesland	Human	Original			Nanopore	unknown			B.1.22	GH
hCoV-19/Netherlands/Friesland_13/2020	EPI_ISL_455116	2020-03-31	Europe / Netherlands / Friesland	Human	Original			Nanopore	unknown			B.1	GH
hCoV-19/Netherlands/Friesland_14/2020	EPI_ISL_455117	2020-03-31	Europe / Netherlands / Friesland	Human	Original			Nanopore	unknown			B.1.22	GH
hCoV-19/Netherlands/Friesland_15/2020	EPI_ISL_455118	2020-03-31	Europe / Netherlands / Friesland	Human	Original			Nanopore	unknown			B.1.8	G
hCoV-19/Netherlands/Friesland_16/2020	EPI_ISL_455119	2020-04-01	Europe / Netherlands / Friesland	Human	Original			Nanopore	unknown	[I] Gap of 3 nucleotides when compared to the reference sequence.	info	A.2	S
hCoV-19/Netherlands/Friesland_17/2020	EPI_ISL_455120	2020-04-03	Europe / Netherlands / Friesland	Human	Original			Nanopore	unknown			A.2	S
hCoV-19/Netherlands/Friesland_18/2020	EPI_ISL_455121	2020-04-06	Europe / Netherlands / Friesland	Human	Original			Nanopore	unknown			B.1	G
hCoV-19/Netherlands/NA_320/2020	EPI_ISL_455125	2020-04-02	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1	GR
hCoV-19/Netherlands/NA_321/2020	EPI_ISL_455126	2020-04-02	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1	G
hCoV-19/Netherlands/NA_324/2020	EPI_ISL_455129	2020-04-02	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.8	G
hCoV-19/Netherlands/NA_326/2020	EPI_ISL_455131	2020-04-02	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1	GR
hCoV-19/Netherlands/NA_327/2020	EPI_ISL_455132	2020-04-03	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.8	G
hCoV-19/Netherlands/NA_328/2020	EPI_ISL_455133	2020-04-03	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1	GR
hCoV-19/Netherlands/NA_329/2020	EPI_ISL_455134	2020-04-03	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.8	G
hCoV-19/Netherlands/NA_330/2020	EPI_ISL_455135	2020-04-03	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1	GR
hCoV-19/Netherlands/NA_336/2020	EPI_ISL_455141	2020-04-03	Europe / Netherlands	Human	Original			Nanopore	unknown			B	L
hCoV-19/Netherlands/NA_338/2020	EPI_ISL_455143	2020-04-04	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1	GR
hCoV-19/Netherlands/NA_339/2020	EPI_ISL_455144	2020-04-04	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.8	G
hCoV-19/Netherlands/NA_340/2020	EPI_ISL_455145	2020-04-04	Europe / Netherlands	Human	Original			Nanopore	unknown			B	L
hCoV-19/Netherlands/NA_342/2020	EPI_ISL_455147	2020-04-04	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1	GR
hCoV-19/Netherlands/NA_343/2020	EPI_ISL_455148	2020-04-04	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.8	G
hCoV-19/Netherlands/NA_344/2020	EPI_ISL_455149	2020-04-04	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1	G
hCoV-19/Netherlands/NA_346/2020	EPI_ISL_455151	2020-04-05	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1	GR
hCoV-19/Netherlands/NA_347/2020	EPI_ISL_455152	2020-04-05	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1	G
hCoV-19/Netherlands/NA_350/2020	EPI_ISL_455155	2020-04-06	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1	G
hCoV-19/Netherlands/NA_351/2020	EPI_ISL_455156	2020-04-06	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1	G
hCoV-19/Netherlands/NA_352/2020	EPI_ISL_455157	2020-04-06	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.5	G
hCoV-19/Netherlands/NA_355/2020	EPI_ISL_455159	2020-04-07	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.22	GH
hCoV-19/Netherlands/NA_356/2020	EPI_ISL_455160	2020-04-07	Europe / Netherlands	Human	Original			Nanopore	unknown			B.2	V
hCoV-19/Netherlands/NA_357/2020	EPI_ISL_455161	2020-04-07	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1.1	GR
hCoV-19/Netherlands/NA_358/2020	EPI_ISL_455162	2020-04-07	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1	GR
hCoV-19/Netherlands/NA_359/2020	EPI_ISL_455163	2020-04-07	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1	GR
hCoV-19/Netherlands/NA_361/2020	EPI_ISL_455165	2020-03-30	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1	G
hCoV-19/Netherlands/NA_363/2020	EPI_ISL_455167	2020-04-08	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1	GR
hCoV-19/Netherlands/NA_364/2020	EPI_ISL_455168	2020-04-08	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1	G
hCoV-19/Netherlands/NA_365/2020	EPI_ISL_455169	2020-04-08	Europe / Netherlands	Human	Original			Nanopore	unknown	[I] Gap of 7 nucleotides when compared to the reference sequence.	info	A.2	S
hCoV-19/Netherlands/NA_366/2020	EPI_ISL_455170	2020-04-08	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.8	G
hCoV-19/Netherlands/NA_367/2020	EPI_ISL_455171	2020-04-08	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1	G
hCoV-19/Netherlands/NA_368/2020	EPI_ISL_455172	2020-04-08	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1	GH
hCoV-19/Netherlands/NA_370/2020	EPI_ISL_455173	2020-04-08	Europe / Netherlands	Human	Original			Nanopore	unknown	[I] Gap of 3 nucleotides when compared to the reference sequence.	info	B	L
hCoV-19/Netherlands/NA_371/2020	EPI_ISL_455174	2020-04-08	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1	GH
hCoV-19/Netherlands/NA_372/2020	EPI_ISL_455175	2020-04-08	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1	GR
hCoV-19/Netherlands/NA_373/2020	EPI_ISL_455176	2020-04-08	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1	GR
hCoV-19/Netherlands/NA_374/2020	EPI_ISL_455177	2020-04-08	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.22	GH
hCoV-19/Netherlands/NA_375/2020	EPI_ISL_455178	2020-04-08	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1	GR
hCoV-19/Netherlands/NA_392/2020	EPI_ISL_455194	2020-04-07	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.5	G
hCoV-19/Netherlands/NA_393/2020	EPI_ISL_455195	2020-04-02	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.8	G
hCoV-19/Netherlands/NA_394/2020	EPI_ISL_455196	2020-03-31	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.8	G
hCoV-19/Netherlands/NA_396/2020	EPI_ISL_455198	2020-04-03	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1	GH
hCoV-19/Netherlands/NA_397/2020	EPI_ISL_455199	2020-04-03	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1	GH
hCoV-19/Netherlands/NA_398/2020	EPI_ISL_455200	2020-04-03	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1	GH
hCoV-19/Netherlands/NA_400/2020	EPI_ISL_455202	2020-03-26	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1	GH
hCoV-19/Netherlands/NA_401/2020	EPI_ISL_455203	2020-03-31	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1	GR
hCoV-19/Netherlands/NA_403/2020	EPI_ISL_455205	2020-03-27	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1	GR
hCoV-19/Netherlands/NA_404/2020	EPI_ISL_455206	2020-03-27	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1	GR
hCoV-19/Netherlands/NA_413/2020	EPI_ISL_455215	2020-03-24	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.5	G
hCoV-19/Netherlands/NA_414/2020	EPI_ISL_455216	2020-03-24	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.1	GR
hCoV-19/Netherlands/NA_415/2020	EPI_ISL_455217	2020-03-25	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.5	G
hCoV-19/Netherlands/NA_417/2020	EPI_ISL_455219	2020-03-26	Europe / Netherlands	Human	Original			Nanopore	unknown			B	L
hCoV-19/Netherlands/NA_419/2020	EPI_ISL_455221	2020-03-28	Europe / Netherlands	Human	Original			Nanopore	unknown			B.1.5	G
hCoV-19/Netherlands/NA_420/2020	EPI_ISL_455222	2020-03-31	Europe / Netherlands	Human	Original			Nanopore	unknown	[I] Gap of 9 nucleotides when compared to the reference sequence.	info	B.1.5	G
hCoV-19/Netherlands/ZuidHolland_111/2020	EPI_ISL_455300	2020-04-07	Europe / Netherlands / Zuid Holland	Human	Original			Nanopore	unknown			B.1.5	G
hCoV-19/Netherlands/ZuidHolland_113/2020	EPI_ISL_455302	2020-04-07	Europe / Netherlands / Zuid Holland	Human	Original			Nanopore	unknown			B.1.36	GH
hCoV-19/Netherlands/ZuidHolland_114/2020	EPI_ISL_455303	2020-04-08	Europe / Netherlands / Zuid Holland	Human	Original			Nanopore	unknown			B.1	GH
hCoV-19/Netherlands/ZuidHolland_115/2020	EPI_ISL_455304	2020-04-08	Europe / Netherlands / Zuid Holland	Human	Original			Nanopore	unknown			B.1	G
hCoV-19/Netherlands/ZuidHolland_116/2020	EPI_ISL_455305	2020-04-08	Europe / Netherlands / Zuid Holland	Human	Original			Nanopore	unknown			B.1.1.1	GR
hCoV-19/Malaysia/IIUM91/2020	EPI_ISL_455313	2020-04-02	Asia / Malaysia / Pahang	Human	Original	Combined nasopharyngeal and oropharyngeal swab	Unknown	Illumina iSeq	Geneious Prime 2020.1, Medaka (ARTIC pipeline)			B.1.36	GH
hCoV-19/Timor-Leste/TL25/2020	EPI_ISL_456600	2020-03-30	Asia / Timor-Leste	Human	Original			Illumina NextSeq 550	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.2.6	O
hCoV-19/USA/MD-HP00114/2020	EPI_ISL_457769	2020-03-24	North America / USA / Maryland	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1	G
hCoV-19/USA/MD-HP00154/2020	EPI_ISL_457783	2020-03-29	North America / USA / Maryland	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			A.3	S
hCoV-19/USA/MD-HP00158/2020	EPI_ISL_457787	2020-03-30	North America / USA / Maryland	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1	GH
hCoV-19/USA/DC-HP00059/2020	EPI_ISL_457801	2020-03-24	North America / USA / Washington DC	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1	GH
hCoV-19/USA/DC-HP00116/2020	EPI_ISL_457809	2020-03-26	North America / USA / Washington DC	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1	GH
hCoV-19/USA/DC-HP00117/2020	EPI_ISL_457810	2020-03-28	North America / USA / Washington DC	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1	GH
hCoV-19/USA/MD-HP00118/2020	EPI_ISL_457811	2020-03-29	North America / USA / Maryland	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1	GH
hCoV-19/USA/MD-HP00127/2020	EPI_ISL_457816	2020-03-24	North America / USA / Maryland	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1.26	GH
hCoV-19/USA/MD-HP00128/2020	EPI_ISL_457817	2020-03-24	North America / USA / Maryland	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1	GH
hCoV-19/USA/MD-HP00129/2020	EPI_ISL_457818	2020-03-30	North America / USA / Maryland	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1	GH
hCoV-19/USA/MD-HP00133/2020	EPI_ISL_457821	2020-03-30	North America / USA / Maryland	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1	GH
hCoV-19/USA/DC-HP00135/2020	EPI_ISL_457822	2020-03-25	North America / USA / Washington DC	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC v1.0.0_20cab1a			B.1	GH
hCoV-19/Turkey/Istanbul-BezmCoV1/2020	EPI_ISL_457824	2020-03-24	Europe / Turkey / Istanbul	Human	P2, Vero			Illumina	FastQ	[I] Gap of 9 nucleotides when compared to the reference sequence.	info	B.1	GH
hCoV-19/Italy/AMC1-4634/2020	EPI_ISL_457825	2020-03-25	Europe / Italy / Sardinia	Human	Original	Nasopharyngeal swab		Illumina Miseq	Geneious Prime BWA-MEM			B.1.1	GR
hCoV-19/Kenya/P1132/2020	EPI_ISL_457854	2020-04	Africa / Kenya	Human	Original			Nanopore MinION				B.1	G
hCoV-19/Kenya/P1667/2020	EPI_ISL_457867	2020-04	Africa / Kenya	Human	Original			Nanopore MinION				B.1	G
hCoV-19/Kenya/P169/2020	EPI_ISL_457868	2020-04	Africa / Kenya	Human	Original			Nanopore MinION				B.1	G
hCoV-19/Kenya/P230/2020	EPI_ISL_457875	2020-04	Africa / Kenya	Human	Original			Nanopore MinION				A	S
hCoV-19/Kenya/P2601/2020	EPI_ISL_457884	2020-04	Africa / Kenya	Human	Original			Nanopore MinION				B.1	G
hCoV-19/Kenya/P3343/2020	EPI_ISL_457906	2020-04	Africa / Kenya	Human	Original			Nanopore MinION				B.1	G
hCoV-19/Kenya/P505/2020	EPI_ISL_457913	2020-04	Africa / Kenya	Human	Original			Nanopore MinION				B.1	G
hCoV-19/Kenya/P572/2020	EPI_ISL_457915	2020-04	Africa / Kenya	Human	Original			Nanopore MinION				B.1	O
hCoV-19/Kenya/P629/2020	EPI_ISL_457920	2020-04	Africa / Kenya	Human	Original			Nanopore MinION				B.1	G
hCoV-19/Kenya/P703/2020	EPI_ISL_457921	2020-04	Africa / Kenya	Human	Original			Nanopore MinION				B.1	G
hCoV-19/Kenya/P842/2020	EPI_ISL_457928	2020-04	Africa / Kenya	Human	Original			Nanopore MinION				B.1	G
hCoV-19/Uruguay/UY-NYUMC857/2020	EPI_ISL_457953	2020-03-23	South America / Uruguay / Montevideo	Human	Original			Amplicon (Swift), Illumina Novaseq	bwa/0.7.17, mapped to NC_045512v2, bases below 4000x coverage masked			B.1.1	GR
hCoV-19/Uruguay/UY-NYUMC860/2020	EPI_ISL_457956	2020-03-25	South America / Uruguay / Montevideo	Human	Original			Amplicon (Swift), Illumina Novaseq	bwa/0.7.17, mapped to NC_045512v2, bases below 4000x coverage masked			A.5	S
hCoV-19/Uruguay/UY-NYUMC861/2020	EPI_ISL_457957	2020-03-25	South America / Uruguay / Montevideo	Human	Original			Amplicon (Swift), Illumina Novaseq	bwa/0.7.17, mapped to NC_045512v2, bases below 4000x coverage masked			B.1.1.1	GR
hCoV-19/Uruguay/UY-NYUMC862/2020	EPI_ISL_457958	2020-03-25	South America / Uruguay / Montevideo	Human	Original			Amplicon (Swift), Illumina Novaseq	bwa/0.7.17, mapped to NC_045512v2, bases below 4000x coverage masked			A.5	S
hCoV-19/Uruguay/UY-NYUMC863/2020	EPI_ISL_457959	2020-03-26	South America / Uruguay / Montevideo	Human	Original			Amplicon (Swift), Illumina Novaseq	bwa/0.7.17, mapped to NC_045512v2, bases below 4000x coverage masked			B.2	V
hCoV-19/Uruguay/UY-NYUMC865/2020	EPI_ISL_457961	2020-03-28	South America / Uruguay / Montevideo	Human	Original			Amplicon (Swift), Illumina Novaseq	bwa/0.7.17, mapped to NC_045512v2, bases below 4000x coverage masked			B.2	V
hCoV-19/Uruguay/UY-NYUMC867/2020	EPI_ISL_457963	2020-03-28	South America / Uruguay / Montevideo	Human	Original			Amplicon (Swift), Illumina Novaseq	bwa/0.7.17, mapped to NC_045512v2, bases below 4000x coverage masked			B.1.1.1	GR
hCoV-19/Uruguay/UY-NYUMC869/2020	EPI_ISL_457965	2020-04-03	South America / Uruguay / Montevideo	Human	Original			Amplicon (Swift), Illumina Novaseq	bwa/0.7.17, mapped to NC_045512v2, bases below 4000x coverage masked			A.5	S
hCoV-19/Oman/205026358/2020	EPI_ISL_457981	2020-04-03	Asia / Oman / Muscat	Human	Original	Oro-pharyngeal swab		Ion Torrent	AssemblyTrinity	Negative strand was submitted, sequence was reverse complemented before releasing.		B.1.1	GR
hCoV-19/Oman/RESP-20-5414/2020	EPI_ISL_457993	2020-03-24	Asia / Oman / Dakhiliyah	Human	Original	Oro-pharyngeal swab		Illumina Miseq				A	S
hCoV-19/Oman/RESP-20-5505/2020	EPI_ISL_457994	2020-03-25	Asia / Oman / Muscat	Human	Original	Oro-pharyngeal swab		 Illumina Miseq				B	O
hCoV-19/Oman/RESP-20-6081/2020	EPI_ISL_457995	2020-03-26	Asia / Oman / Buraimi	Human	Original	 Oro-pharyngeal swab		Illumina Miseq				B.2	V
hCoV-19/Oman/RESP-20-6417/2020	EPI_ISL_457996	2020-03-29	Asia / Oman / Muscat	Human	Original	Oro-pharyngeal swab		Illumina Miseq				B.1	GH
hCoV-19/Oman/RESP-20-6560/2020	EPI_ISL_457997	2020-03-28	Asia / Oman / Muscta	Human	Original	 Oro-pharyngeal swab		Illumina Miseq				B	L
hCoV-19/Oman/RESP-20-6701/2020	EPI_ISL_457998	2020-03-28	Asia / Oman / South Batinah	Human	Original	Oro-pharyngeal swab		Illumina Miseq				B.1.5	G
hCoV-19/Spain/VH198152683/2020	EPI_ISL_418861	2020-03-24	Europe / Spain / Barcelona	Human	Original							B.1.1	GR
hCoV-19/USA/WA-UW309/2020	EPI_ISL_418877	2020-03-24	North America / USA / Washington	Human	Original			Illumina NextSeq	custom			A.1	S
hCoV-19/USA/WA-UW324/2020	EPI_ISL_418891	2020-03-24	North America / USA / Washington	Human	Original			Illumina NovaSeq	custom			B.2	V
hCoV-19/England/20148004904/2020	EPI_ISL_422001	2020-04-03	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20148006104/2020	EPI_ISL_422002	2020-03-30	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.2.1	V
hCoV-19/England/20148039404/2020	EPI_ISL_422009	2020-04-02	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.2.1	V
hCoV-19/England/20148041604/2020	EPI_ISL_422010	2020-04-02	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.2.1	V
hCoV-19/Wales/PHWC-26796/2020	EPI_ISL_422016	2020-03-28	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.2	GR
hCoV-19/Wales/PHWC-2711F/2020	EPI_ISL_422017	2020-03-29	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus	Gap of 3 nucleotides when compared to the reference sequence.	info	B.15	L
hCoV-19/Wales/PHWC-2673C/2020	EPI_ISL_422018	2020-03-28	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-265E7/2020	EPI_ISL_422019	2020-03-27	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.2.1	V
hCoV-19/Wales/PHWC-2682A/2020	EPI_ISL_422020	2020-03-27	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-2665D/2020	EPI_ISL_422021	2020-03-27	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.3	L
hCoV-19/Wales/PHWC-26D49/2020	EPI_ISL_422022	2020-03-30	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-26981/2020	EPI_ISL_422023	2020-03-30	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-26B12/2020	EPI_ISL_422024	2020-03-29	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	GH
hCoV-19/Wales/PHWC-263DE/2020	EPI_ISL_422025	2020-03-27	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.2	GR
hCoV-19/Wales/PHWC-263FC/2020	EPI_ISL_422026	2020-03-27	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.3	L
hCoV-19/Wales/PHWC-2672D/2020	EPI_ISL_422027	2020-03-27	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-2631A/2020	EPI_ISL_422028	2020-03-27	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.3	L
hCoV-19/Wales/PHWC-25F44/2020	EPI_ISL_422029	2020-03-25	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-270B8/2020	EPI_ISL_422030	2020-03-29	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-26DD0/2020	EPI_ISL_422031	2020-03-30	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-2649F/2020	EPI_ISL_422032	2020-03-27	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-2681B/2020	EPI_ISL_422033	2020-03-27	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-27012/2020	EPI_ISL_422034	2020-03-28	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-26D58/2020	EPI_ISL_422035	2020-03-30	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	GH
hCoV-19/Wales/PHWC-26A15/2020	EPI_ISL_422036	2020-03-29	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-2663F/2020	EPI_ISL_422037	2020-03-27	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-2621D/2020	EPI_ISL_422038	2020-03-26	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-25779/2020	EPI_ISL_422039	2020-03-24	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.3	L
hCoV-19/Wales/PHWC-26D1C/2020	EPI_ISL_422040	2020-03-30	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.3	L
hCoV-19/Wales/PHWC-25C3E/2020	EPI_ISL_422041	2020-03-25	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-264BD/2020	EPI_ISL_422042	2020-03-28	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.44	GH
hCoV-19/Wales/PHWC-269DC/2020	EPI_ISL_422043	2020-03-29	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-26E19/2020	EPI_ISL_422044	2020-03-29	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-25AF8/2020	EPI_ISL_422045	2020-03-24	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.2.5	V
